candidate_key,source_context,source_sheet,source_rows,vendor_key_candidate,vendor_key_confirmed,brand_candidate,brand_confirmed,category_tags_candidate,category_tags_confirmed,source_product_or_type,product_name_confirmed,sku_confirmed,motif_candidate,reference_url_candidate,folder_url_candidate,price_before_discount,price_after_discount,price_unit,material_status,bq_status,blocker_reasons,decision_notes
matcand_list_r0383,LIST_DIRECTORY,List,383,ven_9d229f377840,,Startha Group - Decoedge,,Finishing|Interior Film - PVC Sheet - Edging (Edge Banding 0.35 - 3mm),,Interior Film - PVC Sheet - Edging (Edge Banding 0.35 - 3mm),,,,https://startha.co.id/brand/decoedge,https://drive.google.com/file/d/14M17SZ559mWnGTSirksGYBhYF5G7Br0s/view,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0384,LIST_DIRECTORY,List,384,ven_f1a42604cd55,,Startha Group - Decofoil,,Finishing|Interior Film - PVC Sheet,,Interior Film - PVC Sheet,,,,https://startha.co.id/brand/decofoil,https://drive.google.com/file/d/1-yN7tMyXSPx84hFlPSViWRZxzLFw114O/view,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0385,LIST_DIRECTORY,List,385,ven_e69c7c2268a1,,Startha Group - Decopaper,,Finishing|Interior Film - PVC Sheet (Finish Foil|Decorative Paper|Melamine Impregnated Paper),,"Interior Film - PVC Sheet (Finish Foil, Decorative Paper, Melamine Impregnated Paper)",,,,https://startha.co.id/brand/decopaper,https://drive.google.com/file/d/1-gXmmEa2UmBepdcutqpHFC96kohzLP0r/view,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0386,LIST_DIRECTORY,List,386,ven_45f0fdd37fe5,,Stuccoverni,,Wall Finishing|Decorative Paint,,Decorative Paint,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0387,LIST_DIRECTORY,List,387,ven_4131b6fdb7c0,,Studio Dekor,,Decorative|Artificial Plants,,Artificial Plants,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0388,LIST_DIRECTORY,List,388,ven_3254ad02899d,,Sufelindo,,Furniture|Office Furniture,,Office Furniture,,,,https://drive.google.com/file/d/1l1Ae_w2rqHT6wZo_9UCK4dZiBDzZfhjA/view,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0389,LIST_DIRECTORY,List,389,ven_c441e81afd42,,Sulla.Home,,Furniture|Loose Furniture,,Loose Furniture,,,,,https://drive.google.com/drive/folders/1w4J6jrynh7J0UpRMvYi2CUcyLzsyNAEv?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0390,LIST_DIRECTORY,List,390,ven_7dda47f14680,,Sumber Jati Furniture,,Furniture|Home Furniture,,Home Furniture,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0391,LIST_DIRECTORY,List,391,ven_4e6c372cfb33,,Sunarko,,Melamik|Duco|Mandor Melamik,,Mandor Melamik / Duco,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0392,LIST_DIRECTORY,List,392,ven_48973dbd4188,,Sunbeamfabric,,Fabric|Outdoor Fabric,,Outdoor Fabric,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0393,LIST_DIRECTORY,List,393,ven_78dac1fec5f5,,Surya Pertiwi,,Sanitary|Toilet|Bathroom|Kitchen Acc.,,"Toilet, Bathroom, Kitchen Acc.",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0394,LIST_DIRECTORY,List,394,ven_32db990d8f05,,Suzuka Group,,Wall Finishing|Texture Paint,,Texture Paint,,,,https://www.suzukagroup.id/catalogs/,https://drive.google.com/drive/folders/1UTUVMWiiA5RNNotl8iR3R2nliauv7aho?usp=share_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0395,LIST_DIRECTORY,List,395,ven_07c05679b1cf,,Taco,,Finishing|HPL,,HPL,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0396,LIST_DIRECTORY,List,396,ven_2cadf24e1fee,,Tanam Lokal,,Decorative|Artificial Plants,,Artificial Plants,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0397,LIST_DIRECTORY,List,397,ven_bb49211a375d,,Technal,,Door & Window|Aluminium Door & Window System,,Aluminium Door & Window System,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0398,LIST_DIRECTORY,List,398,ven_3b949d288337,,Tecnishop,,Hardware|Knob - Handle - Fittings,,Knob - Handle - Fittings,,,,https://www.tokopedia.com/tecnishop,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0399,LIST_DIRECTORY,List,399,ven_3b949d288337,,Tecnishop,,Lighting,,,,,,https://www.tokopedia.com/tecnishop,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0400,LIST_DIRECTORY,List,400,ven_58f8d1e2afc5,,Tegel Kayu,,Finishing|Decking|Flooring|Fencing|Lumberceiling|Parquet|Stairs|Table Top,,"Decking, Flooring, Fencing, Lumberceiling, Parquet, Stairs, Table Top",,,,https://tegelkayu.id/product/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0401,LIST_DIRECTORY,List,401,ven_f2efb7bfe724,,TEKA Parquet,,Flooring|Engineered Wood Floor,,Engineered Wood Floor,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0402,LIST_DIRECTORY,List,402,ven_98a409d1b6c9,,Tera Kaiyaa,,Finishing|Brick,,Brick,,,,https://shopee.co.id/terakaiyaa?smtt=0.596036371-1668773067.9&tab=shop&fbclid=PAZnRzaANteA5leHRuA2FlbQIxMQABpxXj-FL7w3xAF-NXte7jhadiXvT4mwsSlR094gb86wgmZ2KIAAtPXxsLOXFa_aem_dz44PELrz5bx52SliekXLg,https://drive.google.com/drive/folders/1N6bmutcoyyY8yTmseq1WXo6tM7ddu6f9?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0403,LIST_DIRECTORY,List,403,ven_eb17b972269b,,Terakota Indonesia,,Finishing|Decorative Brick|Ceramic,,"Decorative Brick, Ceramic",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0404,LIST_DIRECTORY,List,404,ven_9d78dce55984,,Terraesta,,Materials|Micro Cement,,Micro Cement,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0405,LIST_DIRECTORY,List,405,ven_08ed19293fe4,,Textura Pratta Indonesia,,Finishing|Testures & Colors,,Testures & Colors,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0406,LIST_DIRECTORY,List,406,ven_7b1cb52f8a7f,,The New Factory,,Materials|Ceiling Decor|Sound Adsorber|Cabinet Doors,,"Ceiling Decor, Sound Adsorber, Cabinet Doors",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0407,LIST_DIRECTORY,List,407,ven_370a5d4cd966,,Thermotech Indonesia,,Materials|Thermal Insulation,,Thermal Insulation,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0408,LIST_DIRECTORY,List,408,ven_d37f48d80411,,Titanium,,Finishing|Granite - Stones - Terazzo - Marbles,,Granite - Stones - Terazzo - Marbles,,,,,https://drive.google.com/drive/folders/1Eu0n6rohhJwOi5bU61BTNNAYHCwNiZZy?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0409,LIST_DIRECTORY,List,409,ven_28b2a172c1af,,Tmac Decorazzo,,Flooring|Terrazzo,,Terrazzo,,,,,https://drive.google.com/drive/folders/1sUJ0g4-QtJR0GPInJ0NslGBr86le2bYz?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0410,LIST_DIRECTORY,List,410,ven_2717c3695dbc,,Tostem Indonesia,,Door & Window|Aluminium Windows & Doors System,,Aluminium Windows & Doors System,,,,,https://drive.google.com/drive/folders/1iKWRcJzDxuEILbkwM-3JnOjo6ezFSfvn?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0411,LIST_DIRECTORY,List,411,ven_d79e8e4a6c05,,Tridaya Elektrindo,,Lighting|Indoor Lighting|Outdoor Lighting|Industrial Lighting,,"Indoor Lighting, Outdoor Lighting, Industrial Lighting",,,,https://www.tridaya-elektrindo.com/product/indoor-lighting/architectural,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0412,LIST_DIRECTORY,List,412,ven_68c0edfe5ef6,,Triem Soldi Surface,,Finishing|Solid Surface,,Solid Surface,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0413,LIST_DIRECTORY,List,413,ven_a46e0f4e2e93,,Trio Jaya Steel,,Finishing|Decorative Panel,,Decorative Panel,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0414,LIST_DIRECTORY,List,414,ven_a46e0f4e2e93,,Trio Jaya Steel,,Perforated|Decorative Perforated,,Decorative Perforated,,,,https://www.tjsteel.co.id/Products/perforated-metal.html,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0415,LIST_DIRECTORY,List,415,ven_b45ea62bce8e,,Twin Fittings,,Hardware|Kitchen Fitting,,Kitchen Fitting,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0416,LIST_DIRECTORY,List,416,ven_672669ca4143,,Ubin Kayu,,Ceiling|Solid Wood,,Solid Wood,,,,,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0417,LIST_DIRECTORY,List,417,ven_672669ca4143,,Ubin Kayu,,Flooring|Solid Wood,,Solid Wood,,,,,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0418,LIST_DIRECTORY,List,418,ven_672669ca4143,,Ubin Kayu,,Wall Finishing|Solid Wood,,Solid Wood,,,,,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0419,LIST_DIRECTORY,List,419,ven_77d774c120a8,,UNO Office,,Furniture|Office Furniture,,Office Furniture,,,,,https://drive.google.com/drive/folders/1BYbLKJLlvPQ446AbHgLakSaObtIpeTvL?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0420,LIST_DIRECTORY,List,420,,,UNV,,Lighting,,,,,,,https://drive.google.com/drive/u/0/folders/1gqcVQASXbgIBHcs8GYujMusSMGpSk93w,,,,,,SKU eksplisit tidak tersedia; Vendor belum terkonfirmasi; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0421,LIST_DIRECTORY,List,421,ven_abccc93cd88f,,Up Space,,Furniture|Loose Furniture,,Loose Furniture,,,,,https://drive.google.com/drive/folders/1HJW7qR8T6nPWjOmVzm413Hjv7uCNiUOS?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0422,LIST_DIRECTORY,List,422,ven_e46e3f7379cd,,VAGG,,Finishing|Decorative Wall Panels - WPC,,Decorative Wall Panels - WPC,,,,,https://drive.google.com/drive/folders/13jcjkImrGk0kS_1JKY11ZZds1YkOZIw0?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0423,LIST_DIRECTORY,List,423,ven_ef02a2a902c6,,Varnesse,,Finishing|WPC - Wall|Flooring,,"WPC - Wall, Flooring",,,,,https://drive.google.com/drive/u/0/folders/1CdLKiafmfY6yvZmFKWr3An6NNLiHrsRD?fbclid=PAY2xjawGv-r1leHRuA2FlbQIxMAABprr5mszCHDZYGKrH3bDdHxxbSsbDFE_UVDcLDzntit9YJwasURTaIblxOw_aem_nypoLxvuzZiBnHXYJ37fZg,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0424,LIST_DIRECTORY,List,424,ven_b8b22aedc372,,Venus,,Flooring|Mosaico,,Mosaico,,,,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0425,LIST_DIRECTORY,List,425,ven_b8b22aedc372,,Venus,,Flooring|Porcelanto,,Porcelanto,,,,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0426,LIST_DIRECTORY,List,426,ven_b8b22aedc372,,Venus,,Flooring|Avant Garde,,Avant Garde,,,,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0427,LIST_DIRECTORY,List,427,ven_b8b22aedc372,,Venus,,Flooring|Art Mosaic,,Art Mosaic,,,,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0428,LIST_DIRECTORY,List,428,ven_b8b22aedc372,,Venus,,Flooring|Monalisa Tiles,,Monalisa Tiles,,,,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0429,LIST_DIRECTORY,List,429,ven_66d9de9a959e,,Venus Tiles Bandung,,Flooring|Tiles,,Tiles,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0430,LIST_DIRECTORY,List,430,ven_dc9866457415,,Verona Marble,,Finishing|Marble - Granite,,Marble - Granite,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0431,LIST_DIRECTORY,List,431,ven_8d5cd763d2b8,,Victory Eurofit Systems,,Door & Window|Sliding Folding Fitting - Alluminium Frame Doors,,Sliding Folding Fitting - Alluminium Frame Doors,,,,https://victoryaluminium.com/shop-2/?fbclid=PARlRTSAN1SD9leHRuA2FlbQIxMQABp0dlb9tktIMkwQ83pzh7eVARGgAOTauvwDmcIiOkQnQcRMt32z3TVbNfBMWT_aem_Cpq0iNi42SQGmX6m_t6TvA,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0432,LIST_DIRECTORY,List,432,ven_f97dd9fc613d,,Viostone,,Wall Finishing|HPL,,HPL,,,,,https://drive.google.com/drive/folders/1gDfBnjUpVO-F5UASyCWAY86odSJa9B0n?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0433,LIST_DIRECTORY,List,433,ven_f97dd9fc613d,,Viostone,,Wall Finishing|Stone Veneer,,Stone Veneer,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0434,LIST_DIRECTORY,List,434,ven_2e70a05fd6b8,,Vivano Living,,Furniture|Loose Furniture (Armchair|Lounge Chair|Dining Chair|Dining Table|Sofa),,"Loose Furniture (Armchair, Lounge Chair, Dining Chair, Dining Table, Sofa)",,,,,https://drive.google.com/drive/folders/1NtxV_HRW1KtwhNpBNiXMWneMNGru9UH9?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0435,LIST_DIRECTORY,List,435,ven_8d87c632219e,,Vivere,,Furniture|Home Furniture|Office Furniture,,"Home Furniture, Office Furniture",,,,https://www.viverecollection.com/media/kemana/pdfcatalog/pdf/v/i/vivere_collection_e-catalogue_2025.pdf,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0436,LIST_DIRECTORY,List,436,ven_d348710974cb,,Vivere - Idemu,,Furniture|Custom Furniture|Built In,,"Custom Furniture, Built In",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0437,LIST_DIRECTORY,List,437,ven_1de5b8114bec,,Viveria Gallery,,Finishing|Marble - Granite - Stones,,Marble - Granite - Stones,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
