severity,entity_type,source_sheet,source_row,source_key,issue_code,issue_detail,suggested_action
BLOCKER,MaterialCandidate,Sheet1,93,matcand_sample_ebfe5c06c537,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,94,matcand_sample_d47061ed3da4,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,95,matcand_sample_b82c076861ca,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,96,matcand_sample_1e3e6283983c,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,97,matcand_sample_5139ef8661b4,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,98,matcand_sample_1ccb137f99ec,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,99;160,matcand_sample_267d6c817724,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,100,matcand_sample_573d887dd20e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,101,matcand_sample_483eb52beec1,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,102,matcand_sample_d953234b32b7,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,103,matcand_sample_6d5e59f31c64,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,104,matcand_sample_95bfc784b41c,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,105,matcand_sample_569d464a6bf5,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,106,matcand_sample_2d0c48b004f2,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,107,matcand_sample_bea37c6311ab,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,108,matcand_sample_13ad88fe874e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,109,matcand_sample_b02a8affc249,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,110,matcand_sample_1f6c58155165,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,111,matcand_sample_895eab7b7125,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,112;119,matcand_sample_d3e182587958,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,113,matcand_sample_14e65da7d131,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,114,matcand_sample_f4050b8e5f30,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,115,matcand_sample_e56e8ddd88a1,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,116,matcand_sample_99fd9063fa87,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,117,matcand_sample_699e8c98b137,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,118,matcand_sample_c296840fd616,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,120,matcand_sample_be3d01054e9f,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,121,matcand_sample_5278df6cf65a,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,122,matcand_sample_619ac43034fc,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,123;126,matcand_sample_f27f8450bccc,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,124,matcand_sample_6635fbc4fe2e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,125,matcand_sample_8e6aa3dfa108,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,127,matcand_sample_654031829cc1,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,128,matcand_sample_45b5ec720074,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,129,matcand_sample_aefd147cc734,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,130,matcand_sample_5f14c1ef6f98,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,131,matcand_sample_8c14cf3b3adb,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,132,matcand_sample_db6b6749ca14,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,133,matcand_sample_a39c9db624dc,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,134,matcand_sample_1b52b57f2e2b,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,135,matcand_sample_f720d1b630f6,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,136,matcand_sample_73dcfad2668f,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,137,matcand_sample_c336b8001428,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,138,matcand_sample_94bb424ccd6e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,139,matcand_sample_c657f42c2d75,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,140,matcand_sample_6101d5bf0a16,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,141,matcand_sample_a1c8d0f11998,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,142,matcand_sample_99c9bb8ecb8b,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,143,matcand_sample_abfa73dcfa04,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,144,matcand_sample_0a7e6d683d0a,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,145,matcand_sample_d65f9977f5d5,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,146,matcand_sample_3a339e0f3d7b,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,147,matcand_sample_0513101196f6,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,148,matcand_sample_6cf4708aa5c9,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,149,matcand_sample_9d82f26df7c8,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,150,matcand_sample_92392d5ecc29,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,151,matcand_sample_7fcde0a4f318,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,152,matcand_sample_e25b80020233,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,153,matcand_sample_af4cd4d8f70c,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,154,matcand_sample_c9c265e9f07f,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,155;178,matcand_sample_fe2f8b8c850e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,156,matcand_sample_63c234534fef,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,157,matcand_sample_74b57a28fc24,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,158,matcand_sample_21c30a195126,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,159,matcand_sample_c7e9e6fc9e43,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,161,matcand_sample_3efc4409cb82,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,162,matcand_sample_8a1c86906df9,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,163,matcand_sample_0dec5032e311,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,164,matcand_sample_bcef1bfdb505,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,165,matcand_sample_4d6c45cd3c63,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,166,matcand_sample_f75119e14bdf,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,167,matcand_sample_fe1a38e3b4b4,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,168,matcand_sample_d194176b4151,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,169,matcand_sample_e84e404edf99,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,170,matcand_sample_06b37cdf1d24,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,171,matcand_sample_efed4ef7d31a,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,172,matcand_sample_5fa355d20c18,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,173,matcand_sample_1d4ff15d5444,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,174,matcand_sample_9e18c57a368e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,175,matcand_sample_67e6739bbc80,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,176,matcand_sample_f5a43b8c8cd0,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,177,matcand_sample_a3c67951e17e,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,179,matcand_sample_f4572bf26212,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,180,matcand_sample_a87c120de508,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,181,matcand_sample_b34e97f697c3,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,182,matcand_sample_7bcac91222b3,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,183,matcand_sample_03c5fd51d5fe,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,184,matcand_sample_b353c230dae7,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,185,matcand_sample_c9d03feaa232,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,186,matcand_sample_11f2313a2f33,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
BLOCKER,MaterialCandidate,Sheet1,187,matcand_sample_29b764bf428a,SAMPLE_MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia,Konfirmasi Vendor + Brand + Product name + SKU nyata; Tipe tidak otomatis dianggap SKU.
